fid,lat,lon,Annual_WS,Annual_WD,ELEV
"443",37.691,127.062,3.14,332.74,"68"
"443",37.691,127.062,3.14,332.74,"84"
"443",37.691,127.062,3.14,332.74,"90"
"443",37.691,127.062,3.14,332.74,"103"
"443",37.691,127.062,3.14,332.74,"124"
"443",37.691,127.062,3.14,332.74,"145"
"443",37.691,127.062,3.14,332.74,"158"
"443",37.691,127.062,3.14,332.74,"170"
"443",37.691,127.062,3.14,332.74,"208"
"443",37.691,127.062,3.14,332.74,"206"
"444",37.691,127.074,3.52,345.12,"206"
"444",37.691,127.074,3.52,345.12,"209"
"444",37.691,127.074,3.52,345.12,"224"
"444",37.691,127.074,3.52,345.12,"200"
"444",37.691,127.074,3.52,345.12,"183"
"444",37.691,127.074,3.52,345.12,"178"
"444",37.691,127.074,3.52,345.12,"203"
"444",37.691,127.074,3.52,345.12,"244"
"444",37.691,127.074,3.52,345.12,"295"
"444",37.691,127.074,3.52,345.12,"314"
"444",37.691,127.074,3.52,345.12,"347"
"445",37.69,127.085,3.96,325.24,"355"
"444",37.691,127.074,3.52,345.12,"355"
"445",37.69,127.085,3.96,325.24,"379"
"445",37.69,127.085,3.96,325.24,"399"
"445",37.69,127.085,3.96,325.24,"420"
"445",37.69,127.085,3.96,325.24,"439"
"445",37.69,127.085,3.96,325.24,"422"
"445",37.69,127.085,3.96,325.24,"386"
"445",37.69,127.085,3.96,325.24,"367"
"445",37.69,127.085,3.96,325.24,"366"
"445",37.69,127.085,3.96,325.24,"360"
"445",37.69,127.085,3.96,325.24,"350"
"445",37.69,127.085,3.96,325.24,"320"
"445",37.69,127.085,3.96,325.24,"315"
"445",37.69,127.085,3.96,325.24,"299"
"445",37.69,127.085,3.96,325.24,"281"
"411",37.682,127.05,2.93,321.17,"27"
"412",37.691,127.015,4.41,303.37,"461"
"412",37.691,127.015,4.41,303.37,"402"
"412",37.691,127.015,4.41,303.37,"380"
"412",37.691,127.015,4.41,303.37,"360"
"412",37.691,127.015,4.41,303.37,"340"
"412",37.691,127.015,4.41,303.37,"321"
"412",37.691,127.015,4.41,303.37,"304"
"412",37.691,127.015,4.41,303.37,"293"
"412",37.691,127.015,4.41,303.37,"271"
"412",37.691,127.015,4.41,303.37,"242"
"412",37.691,127.015,4.41,303.37,"231"
"412",37.691,127.015,4.41,303.37,"222"
"412",37.691,127.015,4.41,303.37,"216"
"413",37.691,127.027,3.74,301.02,"216"
"413",37.691,127.027,3.74,301.02,"202"
"413",37.691,127.027,3.74,301.02,"191"
"413",37.691,127.027,3.74,301.02,"176"
"413",37.691,127.027,3.74,301.02,"156"
"413",37.691,127.027,3.74,301.02,"138"
"413",37.691,127.027,3.74,301.02,"134"
"413",37.691,127.027,3.74,301.02,"126"
"413",37.691,127.027,3.74,301.02,"119"
"413",37.691,127.027,3.74,301.02,"110"
"413",37.691,127.027,3.74,301.02,"105"
"413",37.691,127.027,3.74,301.02,"108"
"414",37.691,127.039,3.23,304.91,"108"
"414",37.691,127.039,3.23,304.91,"103"
"414",37.691,127.039,3.23,304.91,"91"
"414",37.691,127.039,3.23,304.91,"79"
"414",37.691,127.039,3.23,304.91,"62"
"414",37.691,127.039,3.23,304.91,"59"
"414",37.691,127.039,3.23,304.91,"58"
"414",37.691,127.039,3.23,304.91,"50"
"414",37.691,127.039,3.23,304.91,"48"
"414",37.691,127.039,3.23,304.91,"47"
"414",37.691,127.039,3.23,304.91,"42"
"414",37.691,127.039,3.23,304.91,"37"
"411",37.682,127.05,2.93,321.17,"32"
"414",37.691,127.039,3.23,304.91,"32"
"411",37.682,127.05,2.93,321.17,"30"
"414",37.691,127.039,3.23,304.91,"30"
"411",37.682,127.05,2.93,321.17,"31"
"411",37.682,127.05,2.93,321.17,"29"
"411",37.682,127.05,2.93,321.17,"31"
"411",37.682,127.05,2.93,321.17,"33"
"443",37.691,127.062,3.14,332.74,"33"
"443",37.691,127.062,3.14,332.74,"41"
"443",37.691,127.062,3.14,332.74,"51"
"443",37.691,127.062,3.14,332.74,"64"
"443",37.691,127.062,3.14,332.74,"78"
"443",37.691,127.062,3.14,332.74,"83"
"443",37.691,127.062,3.14,332.74,"94"
"443",37.691,127.062,3.14,332.74,"107"
"443",37.691,127.062,3.14,332.74,"126"
"443",37.691,127.062,3.14,332.74,"137"
"443",37.691,127.062,3.14,332.74,"162"
"443",37.691,127.062,3.14,332.74,"181"
"443",37.691,127.062,3.14,332.74,"195"
"443",37.691,127.062,3.14,332.74,"187"
"444",37.691,127.074,3.52,345.12,"187"
"444",37.691,127.074,3.52,345.12,"176"
"444",37.691,127.074,3.52,345.12,"184"
"444",37.691,127.074,3.52,345.12,"167"
"444",37.691,127.074,3.52,345.12,"164"
"444",37.691,127.074,3.52,345.12,"189"
"444",37.691,127.074,3.52,345.12,"231"
"444",37.691,127.074,3.52,345.12,"264"
"444",37.691,127.074,3.52,345.12,"307"
"444",37.691,127.074,3.52,345.12,"339"
"444",37.691,127.074,3.52,345.12,"366"
"445",37.69,127.085,3.96,325.24,"365"
"444",37.691,127.074,3.52,345.12,"365"
"445",37.69,127.085,3.96,325.24,"378"
"445",37.69,127.085,3.96,325.24,"380"
"445",37.69,127.085,3.96,325.24,"384"
"445",37.69,127.085,3.96,325.24,"408"
"445",37.69,127.085,3.96,325.24,"405"
"445",37.69,127.085,3.96,325.24,"373"
"445",37.69,127.085,3.96,325.24,"340"
"445",37.69,127.085,3.96,325.24,"339"
"445",37.69,127.085,3.96,325.24,"318"
"445",37.69,127.085,3.96,325.24,"307"
"445",37.69,127.085,3.96,325.24,"298"
"445",37.69,127.085,3.96,325.24,"287"
"445",37.69,127.085,3.96,325.24,"292"
"445",37.69,127.085,3.96,325.24,"275"
"445",37.69,127.085,3.96,325.24,"271"
"445",37.69,127.085,3.96,325.24,"267"
"396",37.682,127.004,4.32,287.06,"475"
"412",37.691,127.015,4.41,303.37,"475"
"412",37.691,127.015,4.41,303.37,"428"
"412",37.691,127.015,4.41,303.37,"398"
"412",37.691,127.015,4.41,303.37,"368"
"412",37.691,127.015,4.41,303.37,"343"
"412",37.691,127.015,4.41,303.37,"338"
"412",37.691,127.015,4.41,303.37,"343"
"412",37.691,127.015,4.41,303.37,"333"
"412",37.691,127.015,4.41,303.37,"299"
"412",37.691,127.015,4.41,303.37,"271"
"412",37.691,127.015,4.41,303.37,"258"
"412",37.691,127.015,4.41,303.37,"227"
"413",37.691,127.027,3.74,301.02,"227"
"413",37.691,127.027,3.74,301.02,"200"
"413",37.691,127.027,3.74,301.02,"184"
"413",37.691,127.027,3.74,301.02,"173"
"413",37.691,127.027,3.74,301.02,"149"
"413",37.691,127.027,3.74,301.02,"128"
"413",37.691,127.027,3.74,301.02,"121"
"413",37.691,127.027,3.74,301.02,"113"
"413",37.691,127.027,3.74,301.02,"102"
"413",37.691,127.027,3.74,301.02,"94"
"413",37.691,127.027,3.74,301.02,"90"
"413",37.691,127.027,3.74,301.02,"86"
"414",37.691,127.039,3.23,304.91,"86"
"414",37.691,127.039,3.23,304.91,"85"
"414",37.691,127.039,3.23,304.91,"83"
"414",37.691,127.039,3.23,304.91,"84"
"414",37.691,127.039,3.23,304.91,"75"
"414",37.691,127.039,3.23,304.91,"64"
"414",37.691,127.039,3.23,304.91,"56"
"414",37.691,127.039,3.23,304.91,"49"
"410",37.682,127.039,3,309.39,"46"
"414",37.691,127.039,3.23,304.91,"46"
"411",37.682,127.05,2.93,321.17,"38"
"414",37.691,127.039,3.23,304.91,"38"
"411",37.682,127.05,2.93,321.17,"36"
"414",37.691,127.039,3.23,304.91,"36"
"411",37.682,127.05,2.93,321.17,"34"
"411",37.682,127.05,2.93,321.17,"31"
"411",37.682,127.05,2.93,321.17,"32"
"443",37.691,127.062,3.14,332.74,"32"
"411",37.682,127.05,2.93,321.17,"45"
"443",37.691,127.062,3.14,332.74,"45"
"443",37.691,127.062,3.14,332.74,"59"
"443",37.691,127.062,3.14,332.74,"76"
"443",37.691,127.062,3.14,332.74,"92"
"443",37.691,127.062,3.14,332.74,"88"
"443",37.691,127.062,3.14,332.74,"95"
"443",37.691,127.062,3.14,332.74,"127"
"443",37.691,127.062,3.14,332.74,"150"
"443",37.691,127.062,3.14,332.74,"171"
"443",37.691,127.062,3.14,332.74,"161"
"443",37.691,127.062,3.14,332.74,"175"
"443",37.691,127.062,3.14,332.74,"169"
"444",37.691,127.074,3.52,345.12,"169"
"444",37.691,127.074,3.52,345.12,"147"
"444",37.691,127.074,3.52,345.12,"144"
"444",37.691,127.074,3.52,345.12,"146"
"444",37.691,127.074,3.52,345.12,"178"
"444",37.691,127.074,3.52,345.12,"211"
"444",37.691,127.074,3.52,345.12,"250"
"444",37.691,127.074,3.52,345.12,"280"
"444",37.691,127.074,3.52,345.12,"315"
"444",37.691,127.074,3.52,345.12,"362"
"444",37.691,127.074,3.52,345.12,"352"
"445",37.69,127.085,3.96,325.24,"329"
"444",37.691,127.074,3.52,345.12,"329"
"445",37.69,127.085,3.96,325.24,"342"
"445",37.69,127.085,3.96,325.24,"333"
"445",37.69,127.085,3.96,325.24,"341"
"445",37.69,127.085,3.96,325.24,"375"
"445",37.69,127.085,3.96,325.24,"373"
"445",37.69,127.085,3.96,325.24,"344"
"445",37.69,127.085,3.96,325.24,"316"
"445",37.69,127.085,3.96,325.24,"301"
"445",37.69,127.085,3.96,325.24,"286"
"445",37.69,127.085,3.96,325.24,"267"
"445",37.69,127.085,3.96,325.24,"249"
"445",37.69,127.085,3.96,325.24,"248"
"445",37.69,127.085,3.96,325.24,"257"
"445",37.69,127.085,3.96,325.24,"243"
"445",37.69,127.085,3.96,325.24,"249"
"445",37.69,127.085,3.96,325.24,"233"
"396",37.682,127.004,4.32,287.06,"465"
"412",37.691,127.015,4.41,303.37,"465"
"396",37.682,127.004,4.32,287.06,"412"
"397",37.682,127.015,3.63,299.28,"412"
"412",37.691,127.015,4.41,303.37,"412"
"397",37.682,127.015,3.63,299.28,"384"
"412",37.691,127.015,4.41,303.37,"384"
"397",37.682,127.015,3.63,299.28,"367"
"412",37.691,127.015,4.41,303.37,"367"
"397",37.682,127.015,3.63,299.28,"366"
"412",37.691,127.015,4.41,303.37,"366"
"397",37.682,127.015,3.63,299.28,"372"
"412",37.691,127.015,4.41,303.37,"372"
"397",37.682,127.015,3.63,299.28,"367"
"412",37.691,127.015,4.41,303.37,"367"
"397",37.682,127.015,3.63,299.28,"340"
"412",37.691,127.015,4.41,303.37,"340"
"397",37.682,127.015,3.63,299.28,"318"
"412",37.691,127.015,4.41,303.37,"318"
"397",37.682,127.015,3.63,299.28,"298"
"412",37.691,127.015,4.41,303.37,"298"
"397",37.682,127.015,3.63,299.28,"281"
"412",37.691,127.015,4.41,303.37,"281"
"397",37.682,127.015,3.63,299.28,"256"
"412",37.691,127.015,4.41,303.37,"256"
"397",37.682,127.015,3.63,299.28,"238"
"409",37.682,127.027,3.25,302.89,"238"
"412",37.691,127.015,4.41,303.37,"238"
"413",37.691,127.027,3.74,301.02,"238"
"409",37.682,127.027,3.25,302.89,"217"
"413",37.691,127.027,3.74,301.02,"217"
"409",37.682,127.027,3.25,302.89,"185"
"413",37.691,127.027,3.74,301.02,"185"
"409",37.682,127.027,3.25,302.89,"165"
"413",37.691,127.027,3.74,301.02,"165"
"409",37.682,127.027,3.25,302.89,"157"
"413",37.691,127.027,3.74,301.02,"157"
"409",37.682,127.027,3.25,302.89,"148"
"413",37.691,127.027,3.74,301.02,"148"
"409",37.682,127.027,3.25,302.89,"130"
"413",37.691,127.027,3.74,301.02,"130"
"409",37.682,127.027,3.25,302.89,"120"
"413",37.691,127.027,3.74,301.02,"120"
"409",37.682,127.027,3.25,302.89,"126"
"413",37.691,127.027,3.74,301.02,"126"
"409",37.682,127.027,3.25,302.89,"118"
"413",37.691,127.027,3.74,301.02,"118"
"409",37.682,127.027,3.25,302.89,"101"
"413",37.691,127.027,3.74,301.02,"101"
"409",37.682,127.027,3.25,302.89,"90"
"410",37.682,127.039,3,309.39,"90"
"413",37.691,127.027,3.74,301.02,"90"
"414",37.691,127.039,3.23,304.91,"90"
"410",37.682,127.039,3,309.39,"75"
"414",37.691,127.039,3.23,304.91,"75"
"410",37.682,127.039,3,309.39,"79"
"414",37.691,127.039,3.23,304.91,"79"
"410",37.682,127.039,3,309.39,"86"
"414",37.691,127.039,3.23,304.91,"86"
"410",37.682,127.039,3,309.39,"73"
"414",37.691,127.039,3.23,304.91,"73"
"410",37.682,127.039,3,309.39,"57"
"414",37.691,127.039,3.23,304.91,"57"
"410",37.682,127.039,3,309.39,"50"
"414",37.691,127.039,3.23,304.91,"50"
"410",37.682,127.039,3,309.39,"49"
"414",37.691,127.039,3.23,304.91,"49"
"410",37.682,127.039,3,309.39,"48"
"414",37.691,127.039,3.23,304.91,"48"
"410",37.682,127.039,3,309.39,"43"
"414",37.691,127.039,3.23,304.91,"43"
"410",37.682,127.039,3,309.39,"39"
"411",37.682,127.05,2.93,321.17,"39"
"414",37.691,127.039,3.23,304.91,"39"
"411",37.682,127.05,2.93,321.17,"37"
"411",37.682,127.05,2.93,321.17,"33"
"411",37.682,127.05,2.93,321.17,"30"
"411",37.682,127.05,2.93,321.17,"32"
"411",37.682,127.05,2.93,321.17,"33"
"411",37.682,127.05,2.93,321.17,"40"
"443",37.691,127.062,3.14,332.74,"40"
"443",37.691,127.062,3.14,332.74,"78"
"443",37.691,127.062,3.14,332.74,"89"
"443",37.691,127.062,3.14,332.74,"79"
"443",37.691,127.062,3.14,332.74,"98"
"443",37.691,127.062,3.14,332.74,"122"
"443",37.691,127.062,3.14,332.74,"140"
"443",37.691,127.062,3.14,332.74,"144"
"443",37.691,127.062,3.14,332.74,"146"
"443",37.691,127.062,3.14,332.74,"132"
"443",37.691,127.062,3.14,332.74,"149"
"443",37.691,127.062,3.14,332.74,"137"
"444",37.691,127.074,3.52,345.12,"137"
"444",37.691,127.074,3.52,345.12,"128"
"444",37.691,127.074,3.52,345.12,"126"
"444",37.691,127.074,3.52,345.12,"158"
"444",37.691,127.074,3.52,345.12,"190"
"444",37.691,127.074,3.52,345.12,"229"
"444",37.691,127.074,3.52,345.12,"265"
"444",37.691,127.074,3.52,345.12,"303"
"444",37.691,127.074,3.52,345.12,"331"
"444",37.691,127.074,3.52,345.12,"355"
"444",37.691,127.074,3.52,345.12,"334"
"445",37.69,127.085,3.96,325.24,"296"
"444",37.691,127.074,3.52,345.12,"296"
"445",37.69,127.085,3.96,325.24,"303"
"445",37.69,127.085,3.96,325.24,"299"
"445",37.69,127.085,3.96,325.24,"304"
"445",37.69,127.085,3.96,325.24,"348"
"445",37.69,127.085,3.96,325.24,"331"
"445",37.69,127.085,3.96,325.24,"301"
"445",37.69,127.085,3.96,325.24,"284"
"445",37.69,127.085,3.96,325.24,"261"
"445",37.69,127.085,3.96,325.24,"248"
"445",37.69,127.085,3.96,325.24,"232"
"445",37.69,127.085,3.96,325.24,"220"
"445",37.69,127.085,3.96,325.24,"215"
"445",37.69,127.085,3.96,325.24,"221"
"445",37.69,127.085,3.96,325.24,"219"
"445",37.69,127.085,3.96,325.24,"226"
"445",37.69,127.085,3.96,325.24,"234"
"445",37.69,127.085,3.96,325.24,"221"
"396",37.682,127.004,4.32,287.06,"455"
"396",37.682,127.004,4.32,287.06,"421"
"397",37.682,127.015,3.63,299.28,"421"
"397",37.682,127.015,3.63,299.28,"410"
"397",37.682,127.015,3.63,299.28,"399"
"397",37.682,127.015,3.63,299.28,"394"
"397",37.682,127.015,3.63,299.28,"393"
"397",37.682,127.015,3.63,299.28,"380"
"397",37.682,127.015,3.63,299.28,"362"
"397",37.682,127.015,3.63,299.28,"341"
"397",37.682,127.015,3.63,299.28,"320"
"397",37.682,127.015,3.63,299.28,"290"
"397",37.682,127.015,3.63,299.28,"274"
"397",37.682,127.015,3.63,299.28,"259"
"409",37.682,127.027,3.25,302.89,"259"
"409",37.682,127.027,3.25,302.89,"229"
"409",37.682,127.027,3.25,302.89,"206"
"409",37.682,127.027,3.25,302.89,"197"
"409",37.682,127.027,3.25,302.89,"180"
"409",37.682,127.027,3.25,302.89,"153"
"409",37.682,127.027,3.25,302.89,"139"
"409",37.682,127.027,3.25,302.89,"135"
"409",37.682,127.027,3.25,302.89,"133"
"409",37.682,127.027,3.25,302.89,"113"
"409",37.682,127.027,3.25,302.89,"97"
"409",37.682,127.027,3.25,302.89,"86"
"410",37.682,127.039,3,309.39,"86"
"410",37.682,127.039,3,309.39,"71"
"410",37.682,127.039,3,309.39,"65"
"410",37.682,127.039,3,309.39,"64"
"410",37.682,127.039,3,309.39,"55"
"410",37.682,127.039,3,309.39,"50"
"410",37.682,127.039,3,309.39,"49"
"410",37.682,127.039,3,309.39,"45"
"410",37.682,127.039,3,309.39,"44"
"410",37.682,127.039,3,309.39,"41"
"411",37.682,127.05,2.93,321.17,"37"
"411",37.682,127.05,2.93,321.17,"36"
"411",37.682,127.05,2.93,321.17,"34"
"411",37.682,127.05,2.93,321.17,"32"
"411",37.682,127.05,2.93,321.17,"31"
"411",37.682,127.05,2.93,321.17,"43"
"440",37.681,127.062,2.99,333.73,"43"
"443",37.691,127.062,3.14,332.74,"43"
"440",37.681,127.062,2.99,333.73,"58"
"443",37.691,127.062,3.14,332.74,"58"
"440",37.681,127.062,2.99,333.73,"76"
"443",37.691,127.062,3.14,332.74,"76"
"440",37.681,127.062,2.99,333.73,"72"
"443",37.691,127.062,3.14,332.74,"72"
"440",37.681,127.062,2.99,333.73,"87"
"443",37.691,127.062,3.14,332.74,"87"
"440",37.681,127.062,2.99,333.73,"103"
"443",37.691,127.062,3.14,332.74,"103"
"440",37.681,127.062,2.99,333.73,"112"
"443",37.691,127.062,3.14,332.74,"112"
"440",37.681,127.062,2.99,333.73,"109"
"443",37.691,127.062,3.14,332.74,"109"
"440",37.681,127.062,2.99,333.73,"100"
"443",37.691,127.062,3.14,332.74,"100"
"440",37.681,127.062,2.99,333.73,"116"
"443",37.691,127.062,3.14,332.74,"116"
"441",37.681,127.074,3.18,337.96,"120"
"440",37.681,127.062,2.99,333.73,"120"
"443",37.691,127.062,3.14,332.74,"120"
"444",37.691,127.074,3.52,345.12,"120"
"441",37.681,127.074,3.18,337.96,"140"
"444",37.691,127.074,3.52,345.12,"140"
"441",37.681,127.074,3.18,337.96,"153"
"444",37.691,127.074,3.52,345.12,"153"
"441",37.681,127.074,3.18,337.96,"168"
"444",37.691,127.074,3.52,345.12,"168"
"441",37.681,127.074,3.18,337.96,"205"
"444",37.691,127.074,3.52,345.12,"205"
"441",37.681,127.074,3.18,337.96,"239"
"444",37.691,127.074,3.52,345.12,"239"
"441",37.681,127.074,3.18,337.96,"275"
"444",37.691,127.074,3.52,345.12,"275"
"441",37.681,127.074,3.18,337.96,"312"
"444",37.691,127.074,3.52,345.12,"312"
"441",37.681,127.074,3.18,337.96,"324"
"444",37.691,127.074,3.52,345.12,"324"
"441",37.681,127.074,3.18,337.96,"327"
"444",37.691,127.074,3.52,345.12,"327"
"441",37.681,127.074,3.18,337.96,"305"
"444",37.691,127.074,3.52,345.12,"305"
"441",37.681,127.074,3.18,337.96,"268"
"445",37.69,127.085,3.96,325.24,"268"
"444",37.691,127.074,3.52,345.12,"268"
"445",37.69,127.085,3.96,325.24,"262"
"445",37.69,127.085,3.96,325.24,"270"
"445",37.69,127.085,3.96,325.24,"319"
"445",37.69,127.085,3.96,325.24,"294"
"445",37.69,127.085,3.96,325.24,"256"
"445",37.69,127.085,3.96,325.24,"236"
"445",37.69,127.085,3.96,325.24,"224"
"445",37.69,127.085,3.96,325.24,"204"
"445",37.69,127.085,3.96,325.24,"197"
"445",37.69,127.085,3.96,325.24,"199"
"445",37.69,127.085,3.96,325.24,"185"
"445",37.69,127.085,3.96,325.24,"186"
"445",37.69,127.085,3.96,325.24,"189"
"445",37.69,127.085,3.96,325.24,"205"
"445",37.69,127.085,3.96,325.24,"212"
"445",37.69,127.085,3.96,325.24,"207"
"396",37.682,127.004,4.32,287.06,"430"
"396",37.682,127.004,4.32,287.06,"466"
"396",37.682,127.004,4.32,287.06,"488"
"396",37.682,127.004,4.32,287.06,"458"
"396",37.682,127.004,4.32,287.06,"408"
"397",37.682,127.015,3.63,299.28,"408"
"397",37.682,127.015,3.63,299.28,"422"
"397",37.682,127.015,3.63,299.28,"434"
"397",37.682,127.015,3.63,299.28,"415"
"397",37.682,127.015,3.63,299.28,"386"
"397",37.682,127.015,3.63,299.28,"351"
"397",37.682,127.015,3.63,299.28,"330"
"397",37.682,127.015,3.63,299.28,"320"
"397",37.682,127.015,3.63,299.28,"301"
"397",37.682,127.015,3.63,299.28,"277"
"397",37.682,127.015,3.63,299.28,"254"
"397",37.682,127.015,3.63,299.28,"233"
"409",37.682,127.027,3.25,302.89,"233"
"409",37.682,127.027,3.25,302.89,"216"
"409",37.682,127.027,3.25,302.89,"205"
"409",37.682,127.027,3.25,302.89,"188"
"409",37.682,127.027,3.25,302.89,"177"
"409",37.682,127.027,3.25,302.89,"167"
"409",37.682,127.027,3.25,302.89,"145"
"409",37.682,127.027,3.25,302.89,"127"
"409",37.682,127.027,3.25,302.89,"115"
"409",37.682,127.027,3.25,302.89,"105"
"409",37.682,127.027,3.25,302.89,"98"
"410",37.682,127.039,3,309.39,"98"
"410",37.682,127.039,3,309.39,"89"
"410",37.682,127.039,3,309.39,"83"
"410",37.682,127.039,3,309.39,"88"
"410",37.682,127.039,3,309.39,"83"
"410",37.682,127.039,3,309.39,"73"
"410",37.682,127.039,3,309.39,"54"
"410",37.682,127.039,3,309.39,"44"
"410",37.682,127.039,3,309.39,"40"
"410",37.682,127.039,3,309.39,"38"
"410",37.682,127.039,3,309.39,"37"
"411",37.682,127.05,2.93,321.17,"37"
"411",37.682,127.05,2.93,321.17,"35"
"411",37.682,127.05,2.93,321.17,"34"
"411",37.682,127.05,2.93,321.17,"33"
"411",37.682,127.05,2.93,321.17,"29"
"411",37.682,127.05,2.93,321.17,"27"
"411",37.682,127.05,2.93,321.17,"44"
"440",37.681,127.062,2.99,333.73,"44"
"440",37.681,127.062,2.99,333.73,"54"
"440",37.681,127.062,2.99,333.73,"63"
"440",37.681,127.062,2.99,333.73,"59"
"440",37.681,127.062,2.99,333.73,"60"
"440",37.681,127.062,2.99,333.73,"68"
"440",37.681,127.062,2.99,333.73,"73"
"440",37.681,127.062,2.99,333.73,"78"
"440",37.681,127.062,2.99,333.73,"82"
"440",37.681,127.062,2.99,333.73,"75"
"440",37.681,127.062,2.99,333.73,"77"
"440",37.681,127.062,2.99,333.73,"108"
"441",37.681,127.074,3.18,337.96,"138"
"440",37.681,127.062,2.99,333.73,"138"
"441",37.681,127.074,3.18,337.96,"172"
"441",37.681,127.074,3.18,337.96,"198"
"441",37.681,127.074,3.18,337.96,"199"
"441",37.681,127.074,3.18,337.96,"215"
"441",37.681,127.074,3.18,337.96,"246"
"441",37.681,127.074,3.18,337.96,"280"
"441",37.681,127.074,3.18,337.96,"294"
"441",37.681,127.074,3.18,337.96,"281"
"441",37.681,127.074,3.18,337.96,"301"
"441",37.681,127.074,3.18,337.96,"292"
"441",37.681,127.074,3.18,337.96,"248"
"442",37.681,127.085,3.28,327.82,"248"
"445",37.69,127.085,3.96,325.24,"248"
"442",37.681,127.085,3.28,327.82,"230"
"445",37.69,127.085,3.96,325.24,"230"
"442",37.681,127.085,3.28,327.82,"226"
"445",37.69,127.085,3.96,325.24,"226"
"442",37.681,127.085,3.28,327.82,"235"
"445",37.69,127.085,3.96,325.24,"235"
"442",37.681,127.085,3.28,327.82,"270"
"445",37.69,127.085,3.96,325.24,"270"
"442",37.681,127.085,3.28,327.82,"262"
"445",37.69,127.085,3.96,325.24,"262"
"442",37.681,127.085,3.28,327.82,"227"
"445",37.69,127.085,3.96,325.24,"227"
"442",37.681,127.085,3.28,327.82,"189"
"445",37.69,127.085,3.96,325.24,"189"
"442",37.681,127.085,3.28,327.82,"185"
"445",37.69,127.085,3.96,325.24,"185"
"442",37.681,127.085,3.28,327.82,"172"
"445",37.69,127.085,3.96,325.24,"172"
"442",37.681,127.085,3.28,327.82,"171"
"445",37.69,127.085,3.96,325.24,"171"
"442",37.681,127.085,3.28,327.82,"176"
"445",37.69,127.085,3.96,325.24,"176"
"442",37.681,127.085,3.28,327.82,"162"
"445",37.69,127.085,3.96,325.24,"162"
"442",37.681,127.085,3.28,327.82,"155"
